Id	LotArea	paved_street	Alley	regular_lot_shape	level_land_contour	gentle_land_slope	one_family_building	YearBuilt	YearRemodAdd	BsmtFinSF1	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	central_air	1stFlrSF	2ndFlrSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	TotRmsAbvGrd	Fireplaces	GarageCars	GarageArea	paved_driveway	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	MiscVal	YrSold	SalePrice
478	13693	1	0	1	1	1	1	2006	2006	0	0	2153	2153	1	2069	574	0	2643	0	0	2	1	3	1	9	1	3	694	1	414	84	0	0	0	0	0	2007	380000
479	10637	1	0	1	1	1	1	2007	2008	1288	0	417	1705	1	1718	0	0	1718	1	0	2	0	3	1	7	1	3	826	1	208	44	0	0	0	0	0	2009	297000
480	5925	1	0	1	0	1	1	1937	2000	168	0	739	907	1	1131	0	0	1131	0	0	1	0	2	1	7	0	2	672	1	0	72	0	0	0	0	0	2007	89471
481	16033	1	0	0	1	1	1	2004	2005	1261	0	572	1833	1	1850	0	0	1850	1	0	2	0	3	1	8	1	3	772	1	519	112	0	0	0	0	0	2006	326000
482	11846	1	0	0	0	1	1	2003	2004	1567	0	225	1792	1	1792	0	0	1792	1	0	2	0	2	1	6	1	3	874	1	206	49	0	0	0	0	0	2006	374000
483	2500	1	1	1	1	1	1	1915	2005	299	0	611	910	1	916	910	0	1826	1	0	1	1	4	1	7	1	1	164	1	0	0	0	0	0	0	0	2009	155000
484	4500	1	0	1	1	1	0	1998	1998	897	0	319	1216	1	1216	0	0	1216	1	0	2	0	2	1	5	0	2	402	1	0	125	0	0	0	0	0	2006	164000
485	7758	1	0	0	1	1	1	1962	2001	588	0	411	999	1	999	0	0	999	1	0	1	0	3	1	6	0	1	264	1	0	132	0	0	0	0	0	2007	132500
486	9600	1	0	1	1	1	1	1950	2007	607	0	506	1113	1	1113	0	0	1113	0	0	1	0	3	1	5	1	1	264	1	0	80	120	0	0	0	0	2009	147000
487	10289	1	0	1	1	1	1	1965	1965	836	0	237	1073	1	1073	0	0	1073	1	0	1	1	3	1	6	0	2	515	1	0	0	0	0	0	0	0	2007	156000
488	12243	1	0	0	1	1	1	1971	1971	998	0	486	1484	1	1484	0	0	1484	0	0	2	0	3	1	7	1	2	487	1	224	0	0	0	180	0	0	2007	175000
489	10800	1	0	1	1	1	0	1900	1970	664	0	290	954	0	1766	648	0	2414	0	0	2	0	3	2	10	1	2	520	0	142	0	0	0	0	0	0	2006	160000
490	1526	1	0	1	1	1	0	1970	2002	515	0	115	630	1	630	0	0	630	1	0	1	0	1	1	3	0	1	286	1	0	0	0	0	0	0	0	2009	86000
491	2665	1	0	1	1	1	0	1976	1976	0	0	264	264	1	616	688	0	1304	0	0	1	1	3	1	4	1	1	336	1	141	24	0	0	0	0	0	2008	115000
492	9490	1	0	1	1	1	1	1941	1950	403	165	238	806	1	958	620	0	1578	1	0	1	0	3	1	5	2	1	240	1	0	0	32	0	0	0	0	2006	133000
493	15578	1	0	0	1	1	1	2006	2006	0	0	728	728	1	728	728	0	1456	0	0	2	1	3	1	8	0	2	429	1	0	0	0	0	0	0	0	2006	172785
494	7931	1	0	1	1	1	1	1960	1960	374	532	363	1269	1	1269	0	0	1269	0	0	1	1	3	1	6	1	1	308	1	0	0	0	0	0	0	0	2008	155000
495	5784	1	0	1	1	1	1	1938	1996	0	0	190	190	1	886	0	0	886	0	0	1	0	2	1	4	0	1	273	1	144	20	80	0	0	0	0	2009	91300
496	7879	1	0	1	1	1	1	1920	1950	495	0	225	720	0	720	0	0	720	0	0	1	0	2	1	4	0	0	0	0	0	523	115	0	0	0	0	2009	34900
497	12692	1	0	0	1	1	1	1992	1993	1231	0	1969	3200	1	3228	0	0	3228	1	0	3	0	4	1	10	1	2	546	1	264	75	291	0	0	0	0	2007	430000
498	9120	1	1	1	1	1	1	1925	1950	329	0	697	1026	1	1133	687	0	1820	1	0	2	0	4	1	8	0	1	240	0	0	100	0	0	0	0	0	2008	184000
499	7800	1	0	1	1	1	1	1967	2004	450	0	414	864	1	899	0	0	899	0	0	1	0	3	1	5	0	1	288	1	64	0	0	0	0	0	0	2009	130000
500	7535	1	0	0	1	1	1	1958	1985	111	279	522	912	1	912	0	0	912	0	1	1	0	2	1	5	0	1	297	1	12	285	0	0	0	0	480	2007	120000
501	1890	1	0	1	1	1	0	1973	1973	356	0	316	672	1	672	546	0	1218	0	0	1	1	3	1	7	0	1	264	1	144	28	0	0	0	0	0	2007	113000
502	9803	1	0	1	1	1	1	2005	2005	400	0	466	866	1	866	902	0	1768	0	0	2	1	3	1	7	0	2	603	1	0	108	0	0	0	0	0	2008	226700
503	9170	1	0	1	1	1	1	1965	1965	698	96	420	1214	1	1214	0	0	1214	1	0	1	0	2	1	6	0	2	461	1	0	0	184	0	0	0	400	2007	140000
504	15602	1	0	0	1	1	1	1959	1997	1247	0	254	1501	1	1801	0	0	1801	1	0	2	0	1	1	6	2	2	484	1	0	54	0	0	161	0	0	2010	289000
505	2308	1	0	1	1	1	0	1974	1974	257	495	103	855	1	855	467	0	1322	0	1	2	1	3	1	6	1	2	440	1	260	0	0	0	0	0	0	2009	147000
506	7596	1	1	1	1	1	0	1952	1952	0	0	960	960	1	960	1000	0	1960	0	0	2	0	4	2	10	0	2	400	0	0	0	0	0	0	0	0	2009	124500
507	9554	1	0	0	1	1	1	1993	1994	380	0	397	777	1	1065	846	0	1911	0	0	2	1	3	1	8	1	2	471	1	182	81	0	0	0	0	0	2006	215000
508	7862	1	0	0	1	1	1	2009	2009	27	0	1191	1218	1	1218	0	0	1218	0	0	2	0	2	1	4	0	2	676	1	0	102	0	0	0	0	0	2009	208300
509	9600	1	0	1	1	1	1	1928	2005	141	0	548	689	1	689	689	0	1378	0	0	2	0	3	1	7	1	2	360	0	0	0	116	0	0	0	0	2008	161000
510	9600	1	0	1	1	1	1	1959	1959	991	0	50	1041	1	1041	0	0	1041	1	0	1	0	3	1	6	0	1	270	1	224	88	0	0	0	0	0	2009	124500
511	14559	1	0	1	1	1	1	1951	2000	650	180	178	1008	1	1363	0	0	1363	1	0	1	0	2	1	6	2	1	288	1	324	42	0	0	168	0	2000	2009	164900
512	6792	1	0	0	1	1	0	2005	2006	0	0	1368	1368	1	1368	0	0	1368	0	0	2	0	2	1	6	1	2	474	1	132	35	0	0	0	0	0	2006	202665
513	9100	1	0	1	1	1	1	1958	1958	521	174	169	864	1	864	0	0	864	1	0	1	0	3	1	5	0	2	624	1	0	0	0	0	0	0	0	2006	129900
514	9187	1	0	1	0	1	1	1983	1983	336	0	748	1084	1	1080	0	0	1080	0	0	1	1	3	1	5	0	2	484	1	120	0	158	0	0	0	0	2007	134000
515	10594	1	0	1	1	1	1	1926	1950	0	0	768	768	0	789	0	0	789	0	0	1	0	2	1	5	0	1	200	1	0	0	112	0	0	0	0	2007	96500
516	12220	1	0	1	1	1	1	2009	2009	1436	0	570	2006	1	2020	0	0	2020	1	0	2	1	3	1	9	1	3	900	1	156	54	0	0	0	0	0	2009	402861
517	10448	1	0	0	1	1	1	1972	1972	0	0	689	689	1	1378	741	0	2119	0	0	2	1	3	1	7	1	2	583	1	0	104	0	0	0	0	0	2009	158000
518	10208	1	0	0	1	1	1	1996	1997	0	0	1264	1264	1	1277	1067	0	2344	0	0	2	1	3	1	7	1	3	889	1	220	0	0	0	0	0	0	2009	265000
519	9531	1	0	0	1	1	1	1998	1998	706	0	88	794	1	882	914	0	1796	1	0	2	1	3	1	7	0	2	546	1	0	36	0	0	0	0	0	2007	211000
520	10918	1	0	1	1	1	1	1926	2004	0	0	1276	1276	1	1276	804	0	2080	0	0	1	1	3	1	9	2	1	282	1	0	0	0	0	145	0	0	2009	234000
521	10800	1	1	1	1	1	0	1900	2000	0	0	0	0	0	694	600	0	1294	0	0	2	0	3	2	7	0	0	0	0	220	114	210	0	0	0	0	2008	106250
522	11988	1	0	0	1	1	1	1957	1957	777	0	467	1244	1	1244	0	0	1244	0	0	1	1	3	1	6	2	1	336	1	0	40	0	0	0	0	0	2007	150000
523	5000	1	0	1	1	1	1	1947	1950	399	0	605	1004	1	1004	660	0	1664	0	0	2	0	3	1	7	2	2	420	1	0	24	36	0	0	0	0	2006	159000
524	40094	1	0	0	0	1	1	2007	2008	2260	0	878	3138	1	3138	1538	0	4676	1	0	3	1	3	1	11	1	3	884	1	208	406	0	0	0	0	0	2007	184750
525	11787	1	0	0	1	1	1	1996	1997	719	0	660	1379	1	1383	1015	0	2398	1	0	2	1	3	1	8	1	3	834	1	239	60	0	0	0	0	0	2007	315750
526	7500	1	1	1	1	1	1	2005	2005	0	0	1257	1257	1	1266	0	0	1266	0	0	2	0	3	1	6	1	2	453	1	38	144	0	0	0	0	0	2006	176000
527	13300	1	0	1	1	1	1	1956	2000	377	0	551	928	1	928	0	0	928	0	0	1	0	2	1	4	0	1	252	1	261	0	156	0	0	0	0	2007	132000
528	14948	1	0	0	1	1	1	2008	2008	1330	0	122	1452	1	1476	1237	0	2713	1	0	2	1	3	1	11	1	3	858	1	126	66	0	0	0	0	0	2008	446261
529	9098	1	0	0	1	1	1	1920	2002	348	0	180	528	1	605	0	0	605	1	0	1	0	2	1	5	0	0	0	0	0	0	144	0	0	0	0	2007	86000
530	32668	1	0	0	1	1	1	1957	1975	1219	0	816	2035	1	2515	0	0	2515	1	0	3	0	4	2	9	2	2	484	1	0	0	200	0	0	0	0	2007	200624
531	10200	1	0	1	1	1	1	1988	1989	783	0	678	1461	1	1509	0	0	1509	1	0	2	0	3	1	5	1	2	600	1	224	0	0	0	0	0	0	2008	175000
532	6155	1	0	0	1	1	1	1920	1999	0	0	611	611	1	751	611	0	1362	0	0	2	0	3	1	6	0	2	502	1	0	0	84	0	0	0	0	2008	128000
533	7200	1	0	1	1	1	1	1955	2007	0	0	0	0	1	827	0	0	827	0	0	1	0	2	1	5	1	1	392	1	0	0	0	0	0	0	0	2010	107500
534	5000	1	0	1	0	0	1	1946	1950	0	0	0	0	0	334	0	0	334	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	2007	39300
535	9056	1	0	0	1	1	1	2004	2004	0	0	707	707	1	707	707	0	1414	0	0	2	1	3	1	6	1	2	403	1	100	35	0	0	0	0	0	2006	178000
536	7000	1	0	1	1	1	0	1910	1991	969	0	148	1117	1	820	527	0	1347	1	0	1	0	3	1	5	0	0	0	0	85	0	148	0	0	0	0	2008	107500
537	8924	1	0	0	1	1	1	1998	1999	0	0	880	880	1	880	844	0	1724	0	0	2	1	3	1	8	0	2	527	1	120	155	0	0	0	0	0	2008	188000
538	12735	1	0	0	1	1	1	1972	1972	600	0	264	864	1	864	0	0	864	0	0	1	0	3	1	5	0	2	576	1	216	0	0	0	0	0	0	2008	111250
539	11553	1	0	0	1	1	1	1968	1968	673	0	378	1051	1	1159	0	0	1159	0	0	1	1	3	1	7	1	1	336	1	466	0	0	0	0	0	0	2006	158000
540	11423	1	0	1	1	1	1	2001	2002	1358	0	223	1581	1	1601	0	0	1601	1	0	2	0	3	1	6	1	2	670	1	180	0	0	0	0	0	2000	2010	272000
541	14601	1	0	1	1	1	1	2006	2006	1260	0	578	1838	1	1838	0	0	1838	1	0	2	0	2	1	8	1	3	765	1	270	68	0	0	0	0	0	2009	315000
542	11000	1	0	1	1	1	1	2000	2000	0	0	969	969	1	997	1288	0	2285	0	0	2	1	4	1	8	1	3	648	1	0	56	0	0	0	0	0	2007	248000
543	10140	1	0	1	1	1	1	1998	1999	144	1127	379	1650	1	1680	0	0	1680	1	0	2	0	3	1	7	1	2	583	1	78	73	0	0	0	0	0	2009	213250
544	4058	1	0	1	1	1	0	1998	1998	584	139	0	723	1	767	0	0	767	1	0	1	0	1	1	4	0	1	367	1	120	40	0	0	0	0	0	2007	133000
545	17104	1	0	0	1	1	1	2006	2006	554	0	100	654	1	664	832	0	1496	1	0	2	1	3	1	7	1	2	426	1	100	24	0	0	0	0	0	2006	179665
546	13837	1	0	0	1	1	1	1988	1988	1002	202	0	1204	1	1377	806	0	2183	0	0	2	1	4	1	9	0	3	786	1	0	0	0	0	0	0	0	2006	229000
547	8737	1	0	0	0	1	1	1923	1950	300	0	765	1065	1	915	720	0	1635	0	0	1	1	3	1	6	1	2	440	1	0	38	0	144	0	0	0	2007	210000
548	7244	1	0	1	1	1	1	1970	1970	619	0	149	768	1	768	0	0	768	1	0	1	0	2	1	5	0	2	624	1	104	0	0	0	0	0	0	2007	129500
549	8235	1	0	0	0	1	1	1955	1995	180	645	0	825	1	825	0	0	825	1	0	1	0	2	1	4	0	2	720	1	140	50	0	0	0	0	0	2008	125000
550	9375	1	0	1	1	1	1	2003	2004	0	0	912	912	1	912	1182	0	2094	0	0	2	1	4	1	8	1	2	615	1	182	182	0	0	0	0	0	2009	263000
551	4043	1	0	1	1	1	0	1977	1977	559	0	510	1069	1	1069	0	0	1069	0	0	2	0	2	1	4	0	2	440	1	0	55	0	0	200	0	0	2008	140000
552	6000	1	0	1	1	1	1	1957	1957	308	0	620	928	1	928	0	0	928	0	0	1	0	3	1	5	0	1	288	1	0	0	0	0	0	0	0	2008	112500
553	11146	1	0	0	1	1	1	2006	2006	0	0	1709	1709	1	1717	0	0	1717	0	0	2	0	3	1	7	1	3	908	1	169	39	0	0	0	0	0	2009	255500
554	8777	1	0	1	1	1	1	1949	2003	0	0	0	0	1	1126	0	0	1126	0	0	2	0	2	1	5	0	2	520	0	0	96	0	0	0	0	0	2009	108000
555	10625	1	0	1	1	1	1	2003	2004	866	0	132	998	1	1006	1040	0	2046	1	0	2	1	3	1	8	1	3	871	1	320	62	0	0	0	0	0	2008	284000
556	6380	1	0	1	1	1	1	1922	1950	0	0	993	993	1	1048	0	0	1048	0	0	1	0	2	1	5	1	1	280	1	0	0	116	0	0	0	0	2006	113000
557	14850	1	0	0	1	1	1	1957	1957	895	0	197	1092	1	1092	0	0	1092	1	0	1	0	2	1	6	1	1	299	1	268	0	0	0	122	0	0	2006	141000
558	11040	1	0	1	0	0	1	1920	1950	637	0	0	637	1	897	439	0	1336	0	0	1	1	3	1	7	0	1	570	1	0	47	120	0	0	0	0	2006	108000
559	21872	1	0	0	0	1	1	1996	1997	604	0	125	729	1	729	717	0	1446	0	1	2	1	3	1	6	1	2	406	1	264	22	0	0	0	0	0	2008	175000
560	3196	1	0	1	1	1	0	2003	2004	0	0	1374	1374	1	1557	0	0	1557	0	0	2	0	2	1	7	1	2	420	1	143	20	0	0	0	0	0	2006	234000
561	11341	1	0	0	1	1	1	1957	1996	1302	0	90	1392	1	1392	0	0	1392	1	0	1	1	3	1	5	1	2	528	1	0	0	0	0	95	0	0	2010	121500
562	10010	1	0	1	1	0	1	1974	1975	1071	123	195	1389	1	1389	0	0	1389	1	0	1	0	2	1	6	1	2	418	1	240	38	0	0	0	0	0	2006	170000
563	13907	1	0	1	1	1	1	1940	1969	290	0	706	996	1	996	0	0	996	1	0	1	0	3	1	6	1	0	0	1	144	0	0	0	0	0	0	2008	108000
564	21780	1	0	1	1	1	1	1918	1950	0	0	1163	1163	1	1163	511	0	1674	0	0	2	0	4	1	8	1	2	396	0	72	36	0	0	144	0	0	2008	185000
565	13346	1	0	0	1	1	1	1992	2000	728	0	367	1095	1	1166	1129	0	2295	1	0	2	1	4	1	9	1	2	590	1	0	40	0	0	0	0	0	2006	268000
566	6858	1	0	1	0	1	1	1915	1950	0	0	806	806	0	841	806	0	1647	1	0	1	1	4	1	6	0	1	216	1	0	66	136	0	0	0	0	2010	128000
567	11198	1	0	0	1	1	1	2005	2007	0	0	1122	1122	1	1134	1370	0	2504	0	0	2	1	4	1	11	1	3	656	1	144	39	0	0	0	0	0	2008	325000
568	10171	1	0	0	1	1	1	2004	2004	2	0	1515	1517	1	1535	0	0	1535	0	0	2	0	3	1	7	0	2	532	1	0	0	0	0	0	0	0	2010	214000
569	12327	1	0	0	0	0	1	1983	2009	1441	0	55	1496	1	1496	636	0	2132	1	0	1	1	1	1	5	1	2	612	1	349	40	0	0	0	0	0	2009	316600
570	7032	1	0	0	1	1	0	1979	1979	943	0	0	943	1	943	0	0	943	1	0	1	0	2	1	4	2	2	600	1	42	0	0	0	0	0	0	2006	135960
571	13101	1	0	0	1	1	0	1965	1965	231	0	1497	1728	1	1728	0	0	1728	0	0	2	0	6	2	10	0	2	576	1	0	0	0	0	0	0	0	2008	142600
572	7332	1	0	1	1	1	1	1959	1959	414	0	450	864	1	864	0	0	864	1	0	1	0	2	1	4	0	1	288	1	168	0	0	0	0	0	0	2006	120000
573	13159	1	0	0	0	1	1	2009	2009	0	0	846	846	1	846	846	0	1692	0	0	2	1	3	1	6	0	2	650	1	208	114	0	0	0	0	0	2009	224500
574	9967	1	0	0	1	1	1	2000	2000	0	0	384	384	1	774	656	0	1430	0	0	2	1	3	1	8	1	2	400	1	100	0	0	0	0	0	0	2007	170000
575	10500	1	0	1	1	1	1	1971	2005	349	0	23	372	1	576	533	0	1109	0	1	1	0	3	1	5	0	1	288	1	35	0	0	0	0	0	0	2007	139000
576	8480	1	0	1	1	1	1	1947	1950	442	0	390	832	1	832	384	0	1216	0	0	1	0	2	1	6	0	1	336	1	158	0	102	0	0	0	0	2008	118500
577	6292	1	0	1	1	1	1	1928	1950	0	0	861	861	1	877	600	0	1477	0	1	2	0	3	1	6	1	1	216	1	0	50	0	0	0	0	0	2009	145000
578	11777	1	0	0	1	1	1	1966	1966	328	551	285	1164	1	1320	0	0	1320	1	0	1	0	3	1	6	2	2	564	1	160	68	240	0	0	0	0	2006	164500
579	3604	1	1	1	1	1	0	2007	2007	0	0	689	689	1	703	689	0	1392	0	0	2	0	2	1	5	0	2	540	1	0	102	0	0	0	0	0	2008	146000
580	12150	1	1	1	1	1	1	1954	1954	0	0	1050	1050	0	1050	745	0	1795	0	0	2	0	4	1	7	0	1	352	1	0	0	0	0	0	0	0	2008	131500
581	14585	1	0	0	1	1	1	1960	1987	594	219	331	1144	1	1429	0	0	1429	0	1	1	0	3	1	7	2	2	572	1	216	110	0	0	0	0	0	2007	181900
582	12704	1	0	1	1	1	1	2008	2009	0	0	2042	2042	1	2042	0	0	2042	0	0	2	1	3	1	8	1	3	1390	1	0	90	0	0	0	0	0	2009	253293
583	11841	0	0	1	1	1	0	1990	1990	816	0	0	816	1	816	0	0	816	1	0	1	0	3	1	5	0	0	0	1	0	32	0	0	0	0	0	2007	118500
584	13500	1	0	1	1	1	1	1893	2000	0	0	1237	1237	1	1521	1254	0	2775	0	0	3	1	3	1	9	1	2	880	1	105	502	0	0	0	0	0	2008	325000
585	6120	1	0	1	1	1	1	1935	1995	0	0	884	884	1	989	584	0	1573	0	0	1	0	3	1	6	0	1	240	1	0	0	54	0	120	0	0	2009	133000
586	11443	1	0	1	1	1	1	2005	2006	1460	0	408	1868	1	2028	0	0	2028	1	0	2	0	2	1	7	2	3	880	1	326	66	0	0	0	0	0	2006	369900
587	10267	1	0	1	1	1	1	1918	2000	210	606	0	816	1	838	0	0	838	1	0	1	0	2	1	5	0	1	275	0	0	0	112	0	0	0	0	2008	130000
588	8740	1	0	0	1	1	1	1982	1982	672	0	168	840	1	860	0	0	860	1	0	1	0	2	1	4	0	2	528	1	0	0	0	0	0	0	0	2009	137000
589	25095	1	0	0	0	0	1	1968	2003	1324	0	113	1437	1	1473	0	0	1473	2	0	1	0	1	1	5	2	1	452	1	0	48	0	0	60	0	0	2009	143000
590	9100	1	0	1	1	1	1	1930	1960	0	0	742	742	1	779	0	156	935	0	0	1	0	2	1	4	0	1	308	0	0	0	0	0	0	0	600	2008	79500
591	8320	1	0	1	1	1	1	2004	2004	490	0	280	770	1	770	812	0	1582	0	0	2	1	3	1	6	0	2	520	1	0	45	0	0	0	0	0	2008	185900
592	13478	1	0	0	1	1	1	2008	2008	1338	0	384	1722	1	1728	568	0	2296	1	0	2	1	3	1	10	1	3	842	1	382	274	0	0	0	0	0	2009	451950
593	6600	1	0	1	1	1	1	1982	2003	816	0	0	816	1	816	0	0	816	1	0	1	0	2	1	4	0	2	816	1	0	0	0	0	0	0	0	2008	138000
594	4435	1	0	1	1	1	0	2003	2003	685	0	163	848	1	848	0	0	848	1	0	1	0	1	1	4	0	2	420	1	140	0	0	0	0	0	0	2009	140000
595	7990	1	0	0	1	1	1	1975	1975	0	0	924	924	1	924	0	0	924	0	0	1	0	3	1	5	0	1	280	1	0	0	0	0	0	0	0	2008	110000
596	11302	1	0	0	1	1	1	2005	2006	1422	0	392	1814	1	1826	0	0	1826	1	0	2	0	3	1	7	1	3	758	1	180	75	0	0	120	0	0	2006	319000
597	3600	1	1	1	1	1	1	1910	1993	0	0	684	684	0	684	684	0	1368	0	0	1	0	3	1	7	0	1	216	0	0	158	0	0	0	0	0	2006	114504
598	3922	1	0	1	1	1	0	2006	2007	0	0	1258	1258	1	1402	0	0	1402	0	2	0	2	2	1	7	1	3	648	1	120	16	0	0	0	0	0	2007	194201
599	12984	1	0	1	0	1	1	1977	1977	1283	147	0	1430	1	1647	0	0	1647	1	0	2	0	3	1	7	1	2	621	1	0	0	0	0	0	0	0	2006	217500
600	1950	1	0	1	1	1	0	1980	1980	81	612	23	716	1	716	840	0	1556	1	0	2	1	3	1	6	1	2	452	1	161	0	0	0	0	0	0	2008	151000
601	10927	1	0	1	1	1	1	2005	2005	546	0	512	1058	1	1058	846	0	1904	1	0	2	1	3	1	8	1	2	736	1	179	60	0	0	0	0	0	2006	275000
602	9000	1	0	1	0	1	1	1937	1950	0	0	780	780	1	780	595	0	1375	0	0	1	1	3	1	6	1	1	544	0	0	162	0	0	126	0	0	2007	141000
603	10041	1	0	0	1	1	1	1992	1992	789	0	119	908	1	927	988	0	1915	1	0	2	1	3	1	8	1	2	506	1	120	150	0	0	0	0	0	2006	220000
604	3182	1	1	1	1	1	0	2004	2005	0	0	600	600	1	600	600	0	1200	0	0	2	1	2	1	4	0	2	480	1	0	172	0	0	0	0	0	2010	151000
605	12803	1	0	0	1	1	1	2002	2002	922	0	572	1494	1	1494	0	0	1494	1	0	2	0	3	1	6	1	2	530	1	192	36	0	0	0	0	0	2008	221000
606	13600	1	0	1	1	1	1	1965	1990	454	0	314	768	1	1186	800	0	1986	0	0	2	1	3	1	7	3	2	486	1	0	42	0	0	189	0	0	2009	205000
607	12464	1	0	0	0	0	1	1996	1996	732	0	308	1040	1	1040	0	0	1040	1	0	1	0	3	1	6	0	2	576	1	168	0	0	0	0	0	0	2009	152000
608	7800	1	0	1	0	0	1	1948	2002	603	0	293	896	1	1112	896	0	2008	1	0	3	0	3	1	8	0	1	230	1	103	0	0	0	0	0	0	2006	225000
609	12168	1	0	1	0	0	1	1934	1998	428	0	537	965	1	1940	1254	0	3194	0	0	2	1	4	1	10	2	2	380	1	0	0	0	0	0	0	0	2007	359100
610	7943	1	0	1	1	1	1	1961	1961	903	0	126	1029	1	1029	0	0	1029	1	0	1	0	3	1	5	0	1	261	1	64	0	39	0	0	0	0	2007	118500
611	11050	1	0	1	1	1	1	2000	2000	904	0	536	1440	1	1476	677	0	2153	1	0	2	1	3	1	8	2	3	736	1	253	142	0	0	0	0	0	2009	313000
612	10395	1	0	0	1	1	1	1978	1978	605	0	427	1032	1	1032	0	0	1032	0	1	2	0	3	1	6	1	2	564	1	0	0	0	0	0	0	500	2007	148000
613	11885	1	0	1	1	1	1	2001	2001	990	0	309	1299	1	1299	573	0	1872	1	0	2	1	3	1	7	1	2	531	1	160	122	0	0	0	0	0	2009	261500
614	8402	1	0	1	1	1	1	2007	2007	206	0	914	1120	1	1120	0	0	1120	0	0	1	0	3	1	6	0	0	0	1	0	30	0	0	0	0	0	2007	147000
615	1491	1	0	1	1	1	0	1972	1972	150	480	0	630	1	630	0	0	630	1	0	1	0	1	1	3	0	0	0	1	96	24	0	0	0	0	0	2010	75500
616	8800	1	0	1	1	1	1	1963	1963	763	0	173	936	1	1054	0	0	1054	1	0	1	0	3	1	6	0	2	480	1	120	0	0	0	0	0	0	2010	137500
617	7861	1	0	0	1	1	1	2002	2003	457	0	326	783	1	807	702	0	1509	1	0	2	1	3	1	7	1	2	393	1	100	75	0	0	0	0	0	2006	183200
618	7227	1	0	1	0	0	1	1954	1954	0	0	832	832	1	832	0	0	832	0	0	1	0	2	1	4	0	2	528	1	0	0	0	0	0	0	0	2008	105500
619	11694	1	0	1	1	1	1	2007	2007	48	0	1774	1822	1	1828	0	0	1828	0	0	2	0	3	1	9	1	3	774	1	0	108	0	0	260	0	0	2007	314813
620	12244	1	0	1	1	1	1	2003	2003	871	0	611	1482	1	1482	780	0	2262	1	0	2	1	4	1	10	2	3	749	1	168	0	0	0	0	0	0	2008	305000
621	8248	1	1	1	1	1	1	1914	1950	41	0	823	864	0	864	0	0	864	1	0	1	0	2	1	5	0	0	0	0	0	0	100	0	0	0	0	2008	67000
622	10800	1	0	1	1	1	1	1974	1997	956	182	384	1522	1	1548	1066	0	2614	0	0	2	1	4	1	9	1	2	624	1	38	243	0	0	0	0	0	2008	240000
623	7064	1	0	1	1	1	1	1977	1977	560	0	420	980	1	980	0	0	980	0	0	1	0	3	1	6	0	2	484	1	192	0	0	0	0	0	0	2009	135000
624	2117	1	0	1	1	1	0	2000	2000	420	0	336	756	1	756	756	0	1512	0	0	2	1	2	1	4	1	2	440	1	0	32	0	0	0	0	0	2007	168500
625	10400	1	0	1	1	1	1	1972	1972	247	0	485	732	1	1012	778	0	1790	1	0	1	2	4	1	8	1	2	484	1	148	0	0	0	147	0	0	2006	165150
626	10000	1	0	0	1	1	1	1962	1962	0	0	1116	1116	1	1116	0	0	1116	0	0	1	1	3	1	5	0	2	440	1	0	0	0	0	385	0	0	2010	160000
627	12342	1	0	0	1	1	1	1960	1978	0	0	978	978	1	1422	0	0	1422	0	0	1	0	3	1	6	1	1	286	1	0	0	36	0	0	0	600	2007	139900
628	9600	1	0	1	1	1	1	1955	1972	674	132	350	1156	1	1520	0	0	1520	1	0	1	0	3	1	7	2	1	364	1	0	0	189	0	0	0	0	2010	153000
629	11606	1	0	0	0	0	1	1969	1969	650	0	390	1040	1	1040	1040	0	2080	0	1	1	2	5	1	9	2	2	504	1	335	0	0	0	0	0	0	2007	135000
630	9020	1	0	1	1	1	1	1964	1964	624	336	288	1248	1	1350	0	0	1350	1	0	1	1	3	1	6	0	2	520	1	176	0	0	0	0	0	0	2008	168500
631	9000	1	1	1	1	1	1	1880	1991	0	0	636	636	1	1089	661	0	1750	0	0	1	0	3	1	8	0	1	240	0	0	0	293	0	0	0	0	2006	124000
632	4590	1	0	1	1	1	0	2006	2006	24	0	1530	1554	1	1554	0	0	1554	0	0	2	0	2	1	6	1	2	627	1	156	73	0	0	0	0	0	2007	209500
633	11900	1	0	1	1	1	1	1977	1977	822	0	564	1386	1	1411	0	0	1411	0	0	2	0	3	1	6	1	2	544	1	192	0	0	0	0	0	0	2009	82500
634	9250	1	0	1	1	1	1	1954	2005	480	468	108	1056	1	1056	0	0	1056	0	1	1	0	3	1	6	0	1	260	1	390	0	0	0	0	0	0	2007	139400
635	6979	1	0	1	1	1	0	1980	1980	1056	0	0	1056	1	1056	0	0	1056	2	0	0	0	0	2	4	0	2	576	1	264	56	0	0	0	0	600	2010	144000
636	10896	1	1	1	0	1	0	1914	1995	256	0	1184	1440	1	1440	1440	515	3395	0	0	2	0	8	2	14	0	0	0	0	0	110	0	0	0	0	0	2007	200000
637	6120	1	0	1	1	1	1	1936	1950	0	0	264	264	0	800	0	0	800	0	0	1	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	2009	60000
